v1,v2,v3,v4,v5,v6,amount,hour,is_fraud
1.709761,-0.922903,1.275046,0.058636,1.044417,0.788279,44.173973,3,0
-1.322553,0.14076,0.265357,-0.194035,-1.772929,-1.540161,32.24517,21,0
1.899451,1.016025,-1.151695,-1.535636,0.398171,-0.396867,12.162513,3,0
2.13298,1.19921,-0.355998,-0.289319,0.206736,0.598671,46.270893,10,0
0.053311,0.226641,1.312689,-0.112121,-0.463314,-0.446376,134.001371,23,0
-1.535546,0.198527,1.481788,-0.320753,-1.36592,-0.679879,115.179598,23,0
0.457646,-0.639754,0.050199,-0.029326,-1.02167,0.83892,30.937687,10,0
1.631793,0.848829,0.290922,1.39286,-1.597107,-0.797882,123.97543,12,0
-0.587198,0.58005,0.782726,0.272987,0.663801,-0.124131,4.968264,22,0
0.600758,0.679875,-0.329029,-0.109075,-1.610033,0.192171,117.653801,2,0
0.454277,-2.181398,0.898401,-0.242968,-0.103119,0.482046,123.695848,19,1
-0.327399,-0.512542,-0.766816,0.537105,-1.10296,-1.014166,34.280204,12,0
-1.043403,1.491184,-0.817054,0.315787,1.467292,-0.445212,56.110208,10,0
1.730448,0.517338,-1.095726,0.373617,0.144548,0.14296,139.088664,21,0
0.611092,-0.21175,-0.799969,1.501556,-0.692004,-0.564511,66.327112,12,0
-5.365938,-2.487821,1.309684,0.658315,1.770804,0.217694,36.848186,13,1
-0.21619,-0.334226,1.133031,1.171809,1.113208,0.026568,60.854489,8,0
0.758362,1.101206,1.569978,-0.169693,-1.327058,0.663719,45.01309,9,0
0.587019,-0.011488,-2.58184,0.688155,0.031296,0.431362,11.14952,16,1
-0.238871,-0.221046,2.426661,0.300837,-0.590322,0.875367,14.913511,23,0
-0.598468,2.691357,0.783117,0.27608,0.920427,1.530885,153.815407,3,0
-1.853739,-1.137681,1.607894,-0.166334,-1.337013,0.430927,18.824901,2,0
-0.128559,-1.876496,-0.284814,0.525277,0.218571,0.380815,174.206782,19,0
1.379472,-0.023797,-0.494707,-0.957076,-0.742254,-0.660886,618.58771,18,0
-1.966712,1.198168,0.554619,3.348603,1.02636,0.331365,83.596497,9,0
-1.56176,-0.257675,0.688295,0.275931,-2.201607,1.198049,55.15747,8,0
-1.665298,1.09185,0.093366,-0.664915,0.18005,0.170122,71.075107,0,0
0.475555,0.959653,1.729177,0.25061,1.059671,-1.209602,128.547572,3,0
-4.553462,-4.151021,2.029205,0.049293,-0.363463,-0.762218,1510.365164,6,1
0.811107,-1.498922,-1.425111,-1.378598,1.330934,-0.982686,233.926365,6,0
1.718491,0.766399,-0.785155,0.222461,-0.296073,-0.282863,125.306676,0,0
-0.327535,0.073225,-0.129155,1.624313,0.376449,0.395594,152.876504,4,0
-1.622619,-2.977508,0.562717,-2.453761,0.609877,0.984826,9.811985,8,0
-2.479954,1.897583,0.438857,-0.021577,0.694313,1.92731,117.155477,3,0
-1.462652,-0.871109,-1.78395,0.361277,-0.428136,0.755587,741.978124,1,0
0.729205,-0.331584,-1.713473,-0.344517,0.722603,0.288,189.35856,20,0
-0.388705,-0.134886,-1.423932,1.343127,-0.277797,-1.21509,64.112869,1,0
-0.615785,-0.403652,-0.46422,-0.177791,0.804096,0.511026,127.934778,22,1
-0.378758,-0.045843,-0.110181,-0.208374,-0.34141,-0.119658,55.869577,3,0
1.471972,0.162085,-1.189503,-0.525307,1.933814,-1.41673,59.912779,12,0
3.395451,-0.062575,-1.228929,-0.197159,1.336269,0.081541,42.047621,16,0
-0.663245,-0.819325,-0.15652,0.09134,0.601644,0.583228,118.551536,3,0
1.735328,-0.186344,1.091987,1.226838,1.287673,0.691158,414.660172,10,0
1.204668,-0.008778,-1.410201,0.251919,-1.18565,0.759917,113.87695,21,0
-1.213447,-1.614833,1.840777,-1.713728,-0.167212,0.883117,16.327415,5,0
-0.514338,0.451482,0.527455,0.772887,1.078416,0.223386,329.9108,21,0
-0.835928,-0.185186,-0.500845,0.274021,0.100924,-0.140283,81.228912,12,0
-0.735247,-0.446262,-0.868544,1.430706,0.73568,-0.681343,186.164417,1,1
-0.477053,-1.958735,0.103148,1.140012,0.219472,2.31267,33.719488,12,0
1.106502,-0.353378,-0.491549,1.534983,-0.204235,-0.359627,13.113923,13,0
-2.572358,-0.438523,-0.806261,-0.631987,-0.959375,-0.46111,6.069509,9,0
-1.437846,-1.069269,0.566654,-0.426021,-0.383561,-0.224157,22.914693,11,0
-3.226595,-0.973831,2.281436,-0.201409,-0.98296,0.387174,391.952097,22,1
-1.222166,-0.499564,0.060637,0.306601,-1.428157,0.759941,55.238905,2,0
-0.466673,0.093204,0.087749,0.082545,-0.077042,-0.387773,103.850121,16,0
-1.369851,0.736802,0.175285,-1.616532,0.992917,-0.176288,708.077821,9,0
-0.761461,-0.816086,-0.399545,-0.26083,0.305531,-1.29287,104.106409,2,0
1.373324,-0.462146,0.996817,-0.674302,2.479403,0.76307,198.237461,11,0
-0.261227,-0.085989,1.297304,3.233494,1.219871,-0.565326,33.398956,7,0
0.083042,-1.67538,-0.178333,-0.816008,-0.217768,2.923643,399.555227,16,0
-0.244441,-0.611323,0.435005,0.339438,-0.425879,-1.458731,39.526716,21,0
-2.446843,-3.673859,0.282977,0.815677,0.497839,1.249741,244.644928,4,1
-3.164024,0.17357,2.899509,-0.323766,0.274699,1.273958,485.587046,12,1
-1.210116,-1.609037,-0.421105,-0.75864,-0.364932,0.798091,330.796595,19,0
-0.616813,-1.690233,1.851426,0.448924,1.928519,0.520622,171.466388,18,1
-0.407111,0.731555,0.484931,-1.768186,-0.124124,0.872404,129.712781,2,0
1.681363,-0.170558,0.807097,0.734223,1.146852,-0.840624,287.704533,20,0
0.548883,-0.189466,-0.804207,-0.016867,-0.007384,1.107295,60.0444,14,0
1.373455,0.690948,-0.659075,1.956464,-0.831993,1.416525,57.700413,0,0
0.41609,-0.581903,-1.223121,0.817931,0.559378,0.232399,39.935713,19,0
-0.583287,-0.041021,-0.128932,0.548135,0.403368,0.010495,500.415308,12,0
-2.523752,-4.477702,2.144975,-0.451005,-1.263863,-0.725998,48.19216,5,1
1.728051,0.437041,0.0035,-0.742827,-1.204223,0.185407,185.176645,14,0
0.948817,-0.659815,-2.072017,0.386978,-0.872495,0.631219,47.439009,5,0
-2.701321,-1.323344,0.506025,0.001393,-2.911401,0.740235,231.894373,19,1
0.311123,-0.396013,0.086454,0.670344,-1.333132,-1.321465,8.673207,18,0
-0.831358,0.480347,-0.466101,1.213334,0.021107,0.774761,44.527096,22,0
-0.289484,0.084794,1.32757,0.351515,0.271197,0.986968,775.166725,8,0
-2.67758,0.795532,2.241034,-0.296107,-0.987354,1.107748,228.03659,10,1
-0.399706,-1.685451,-1.254589,-0.822863,0.129124,0.639464,144.534655,6,0
-0.523569,0.344186,-1.017945,0.03611,-1.591247,-0.057311,51.599195,18,0
-1.343156,-1.125396,0.163888,-0.413843,-0.16625,-0.500035,26.403466,5,0
-0.889768,-0.500258,-0.515208,0.852814,0.271062,0.393037,100.302257,8,0
0.086924,0.174854,-1.685883,-0.511451,0.160316,1.408043,172.640538,4,1
-2.096169,-1.00498,1.189921,-1.315638,0.840601,0.055348,29.828165,17,0
-0.663365,-0.699647,-0.113323,1.051671,-0.010774,0.555006,73.41664,22,0
0.568973,1.071982,-0.824812,-2.874816,-1.053455,0.486045,116.039619,2,0
0.368582,-1.794428,0.780058,0.312941,-1.202111,-0.224015,120.602857,12,0
-1.542398,-0.411081,-0.056509,0.516414,-0.391532,-0.801479,20.710424,12,0
-0.08095,0.111021,0.109027,-0.744933,0.19227,0.543985,276.477796,6,0
-1.382523,-1.166608,0.234547,1.042138,0.914032,0.42984,513.386009,11,0
0.949023,-1.342226,-0.376698,1.644367,-1.93108,-0.451954,228.717485,10,0
-0.211471,-1.167747,0.235187,0.083054,-0.652709,0.820499,364.602058,14,0
-1.406161,-0.174052,-1.199775,1.292884,-1.651898,-1.179215,2104.392047,5,0
-3.497438,-2.375475,1.995844,-0.11469,1.242624,0.894683,300.911503,5,1
-2.117774,-0.804759,0.782414,0.347666,-1.074187,0.547874,82.784551,13,0
-0.206475,-0.536493,0.421679,-1.009353,0.886223,0.016444,15.293508,3,1
-1.045553,-0.946604,0.808885,-0.154279,1.050697,-1.15237,42.646782,0,0
1.524354,-1.391053,-0.011067,-1.631426,0.063039,1.182818,94.913569,15,0
-2.577526,0.054914,0.776759,-0.246478,0.896788,0.616583,100.545718,19,0
-0.929789,-0.154916,-1.342754,0.671485,-0.563725,-0.406379,1846.35526,20,0
-0.551719,1.717367,-0.368564,-0.658157,-0.417074,-1.252288,12.352835,15,0
2.239269,0.887694,0.334122,2.77612,-0.247423,1.098028,135.337315,17,0
1.141063,0.181075,-1.316971,1.16208,-0.404399,2.019935,216.786581,9,0
0.083897,0.502256,-0.084569,0.485193,-1.807734,-0.798656,471.443279,19,0
1.069519,-0.33509,-0.630276,-0.355708,0.489086,0.878967,40.354163,10,0
-0.859993,-1.969209,-1.412927,-0.742645,-0.892966,0.289361,44.845279,8,0
0.558985,0.84271,-0.735447,0.460551,-0.006412,-1.008235,57.507149,3,0
-0.610974,-0.974469,-1.183488,-0.487477,0.886051,-1.200775,28.321858,15,0
-1.824902,0.160383,-0.120527,0.107829,-0.351383,-1.818891,72.167449,11,0
-0.541182,0.59092,1.36902,-1.28854,-0.152144,-0.878964,46.126857,5,0
1.084671,0.59309,1.363815,0.823416,0.956443,-0.938518,433.300189,11,0
-1.748791,0.67651,-1.06488,-1.300109,-0.028039,-0.050505,176.00726,23,0
-1.362189,-0.877829,-1.17487,-0.359288,-0.642893,-3.257368,23.436221,16,0
-1.756106,-1.298443,0.18558,0.872362,-0.402706,1.467215,353.630073,7,0
1.507759,-1.063702,0.361232,-0.932208,0.507727,0.587831,40.525278,6,0
0.430057,-0.278685,0.910728,-0.088171,1.359312,-0.116277,45.630341,13,0
0.979171,-0.940283,-0.123146,-2.050633,-0.139403,-0.400354,46.093613,6,0
-2.482963,-0.969491,-0.801774,1.18143,0.971111,-2.28293,150.580428,2,0
-0.333426,0.161786,-3.102761,-1.243991,0.518849,1.200617,134.074363,9,0
-1.96677,0.006245,-0.746172,0.825748,-0.6136,0.70687,173.34903,11,0
-1.860258,-3.734744,0.478019,-0.793224,-0.160214,-1.512082,219.035595,2,1
-0.89348,1.150851,-0.579906,0.85168,0.060977,1.520954,152.443158,15,0
0.078114,-2.50548,-0.024667,-0.115007,1.078183,-1.285944,1589.559269,15,0
0.656086,1.045703,-0.177877,-0.839921,-0.472443,0.261166,91.471432,19,0
0.813853,-1.020899,0.004078,-0.842367,-0.315564,0.787184,18.416672,13,0
1.985326,0.761375,0.122899,0.163884,0.849706,-0.689553,39.801994,21,0
-2.188115,0.947409,1.049317,-0.162016,-0.773912,-2.310568,1017.157894,11,0
-1.095579,-0.797472,-1.569067,2.415446,-0.923382,-1.263589,1306.52776,9,0
-0.731619,0.005593,-0.528522,-1.061786,0.085766,1.067483,293.936448,11,0
0.837891,-0.581855,0.456039,1.473189,-0.315942,0.609586,36.868845,15,0
1.088066,-0.006011,1.125234,1.38611,0.258215,0.318527,18.437066,13,0
-0.249769,3.386025,0.14454,0.355689,0.084257,-0.414687,323.378094,1,0
0.311616,-0.580654,-0.225627,1.454579,0.098378,0.124184,113.861417,2,0
-0.031994,0.865981,-0.420248,1.31881,-2.035727,-0.295726,336.645304,15,0
-0.626167,0.208718,-0.770151,-0.3245,1.636227,-1.199581,51.411042,3,0
-2.796596,2.114214,-0.187082,1.51405,0.794963,-0.793614,133.338808,8,0
-1.219352,0.454803,2.084648,0.8284,-0.397403,0.289422,112.169448,8,0
0.143061,-1.819521,1.205519,-1.227554,-0.735073,-0.851609,40.3705,5,0
0.471669,1.970602,-0.813103,0.140575,0.245393,-0.249692,69.526408,6,0
-1.362229,0.174054,-0.300124,-1.375282,0.062533,-0.29495,97.086549,19,0
-0.470843,0.410937,-1.04254,1.693965,0.838147,0.516829,61.923671,10,0
1.294027,-0.766561,1.0586,-0.623133,0.532618,-0.940028,61.295787,9,1
1.572708,3.10718,1.453538,0.133513,0.858434,-1.369683,7.180501,17,0
1.075697,1.054126,1.255917,-1.646331,1.189407,1.853689,16.506912,19,0
0.36819,-1.316408,-0.552639,-0.304418,0.483314,-1.329622,348.901386,20,0
-1.086342,-0.346466,-0.94725,-0.297976,-0.16104,-0.448121,342.924715,5,0
-2.732625,1.811706,0.878778,-1.034333,0.289277,1.201709,101.716012,5,0
-0.521649,-1.072807,-0.985857,0.083101,-0.302484,-0.269871,9.230169,7,0
-1.842565,-2.084202,0.103416,-0.097783,-1.140238,-1.277057,115.56402,3,1
0.073001,-1.237225,0.408839,1.139776,-0.49369,0.000913,41.126161,7,0
0.084814,1.191055,0.139925,-0.701341,0.961356,0.837631,647.528011,1,0
-0.654624,-0.86535,-1.362062,-0.411552,-0.687001,-0.719547,142.604154,16,0
1.48304,-0.772787,2.134864,1.971838,-0.506479,2.339053,27.035454,21,0
-1.129927,-1.707898,-0.588774,1.326185,0.840745,-0.970048,73.852855,19,0
0.76211,-1.372967,0.364482,-0.822484,-0.204936,-0.50575,18.56362,0,0
-1.203739,-0.910606,0.510402,-0.470003,0.155558,1.42955,54.493309,22,0
-2.809666,-1.681695,2.889069,-0.42287,-0.333338,-0.064518,134.836977,13,1
-0.527529,-1.960783,0.951654,1.845928,-0.249741,-0.897082,64.01268,5,0
-0.902331,0.78741,0.647938,1.171247,0.510301,0.321602,185.147192,15,0
2.784299,1.808727,-0.203524,1.797821,-0.783128,0.20559,220.682819,12,0
-1.140268,1.128249,-0.362837,1.426078,0.012743,0.648429,1692.828663,15,0
0.811873,-1.094689,0.502028,-1.033558,-0.797246,-0.09487,19.859934,16,0
0.706623,-1.612032,0.736056,-0.020496,-1.058637,-2.084606,390.352277,11,0
1.986435,0.347138,-1.977058,-0.966227,-1.221288,-1.782047,286.420445,5,0
0.534008,0.199961,0.664825,-1.377507,-1.169266,-2.476212,56.669946,8,0
-0.976764,-0.132106,2.532991,-0.482276,-0.043351,-0.600228,145.901087,17,0
0.551022,0.790739,0.9381,1.203454,-2.131045,0.685617,21.536355,7,0
-1.041291,3.084811,-0.032835,0.580211,0.127836,-1.726024,10.67985,21,0
-0.084291,-1.352767,-1.692707,0.503461,1.274243,0.557704,319.241323,1,0
-1.101963,-0.293249,-0.190112,-0.098794,-0.789582,0.755804,17.775923,16,0
-2.046307,0.072862,-0.644789,0.54384,1.059807,0.326426,199.20553,9,0
0.366271,0.11027,0.87491,0.533134,1.396047,0.49473,167.342629,22,0
0.385449,0.29244,1.091205,-0.685249,1.406674,0.273627,131.195667,0,0
-2.299456,-0.019362,0.111755,-0.097826,-0.0227,0.204552,155.404045,1,0
0.36905,1.329406,0.209679,1.099352,0.919413,0.376095,91.376921,17,0
-0.065112,0.781543,0.279464,1.003937,0.370903,-0.864088,65.032441,4,0
-1.040042,1.508525,-0.814302,0.401866,0.335484,-0.042283,50.963181,7,0
-1.091955,0.675961,0.818028,0.948895,-0.608349,1.179362,273.944677,15,0
-0.016507,-0.257643,0.239238,-0.431238,0.037079,-0.220725,86.229324,19,0
-1.592442,-0.702059,-1.679424,-1.726718,0.617971,-1.151504,13.363392,16,0
-2.419332,0.586292,-1.01676,-0.589887,2.161942,-0.253262,93.387527,6,1
1.702813,-0.044692,-2.697242,-0.252993,-1.393386,-0.609619,130.489845,11,0
-0.712363,-0.995917,-0.584567,0.581841,-0.921897,-1.933835,13.617685,21,1
0.409127,0.203332,0.542848,-0.151083,1.090911,-0.257617,92.207802,6,0
1.261985,0.968922,-1.08097,-0.930814,1.744687,-0.070065,287.608036,6,0
-0.09748,0.165262,0.181944,-1.081922,-1.353994,0.519724,401.321139,20,0
2.88125,-0.368968,-1.890994,-0.58255,-2.768873,0.240921,37.528453,23,0
1.00799,-1.390715,-1.33047,-0.110492,2.38033,-0.922267,23.999999,11,0
1.547577,-1.388633,0.572766,0.101313,1.071853,-0.059444,238.679476,3,0
-1.435692,1.33532,1.444254,0.45929,-2.050352,-0.947944,520.197752,2,0
-1.553601,-0.635835,0.780526,0.928816,-0.795726,0.232043,25.948184,3,0
-3.434289,-1.776681,0.088356,1.137049,0.939859,-0.118681,44.374763,3,1
1.7034,0.23505,-0.202517,0.69866,0.661449,-1.255764,125.505604,11,0
-0.954168,-1.999332,-0.148206,-0.75798,-0.129725,-0.671091,30.480657,20,0
-4.180197,-1.943413,2.14218,1.128153,1.084336,2.389033,144.394714,0,1
-1.490971,0.599554,-1.923937,-0.291667,1.104275,-0.530036,139.158156,20,1
0.445411,-0.885362,0.948297,1.189722,0.025935,-0.536658,485.007552,8,0
0.48756,-0.695206,-0.494904,-0.119618,0.186487,0.507687,73.183766,2,0
1.391564,0.628588,0.282763,1.849729,-0.726015,-0.374955,38.128844,17,0
0.164031,1.433579,-0.100204,-0.036243,0.629157,0.001901,25.528448,21,0
-0.478956,0.952103,-0.43336,0.498576,0.476044,-0.235616,56.612655,1,0
-0.329575,-0.327347,-1.116002,-0.211688,-0.290696,-0.788218,495.363148,19,0
1.067623,0.31257,-0.122279,0.081064,1.013776,-0.17361,137.332301,15,0
-0.066837,1.355015,-0.380434,-0.748354,-0.977642,1.389508,194.197354,9,0
0.19224,-1.085282,-0.594871,-0.190842,-0.87169,0.139649,682.037161,21,0
-0.08846,-0.911055,0.100784,0.438979,0.963141,-0.073355,18.855742,21,0
0.223557,0.000615,0.292465,0.588486,-1.420506,-0.340937,85.22802,16,0
-2.2652,0.852859,-1.208092,0.53985,1.100097,0.299732,43.199725,22,0
0.451538,-0.567631,-1.51561,-0.671777,-0.064691,0.535625,2386.412452,3,0
-3.49574,-1.064694,2.013047,0.66822,2.266397,0.277826,206.115377,1,1
0.437103,0.452066,1.821417,1.557585,-0.25844,-0.81714,144.329512,23,0
-2.411513,-2.787424,1.190557,0.412023,0.393812,-1.792189,102.557129,8,1
-2.068975,-2.866732,0.736726,-0.419357,-0.273029,1.156539,2208.182129,19,1
2.28696,-0.727033,-0.150317,-0.723759,-0.86987,-0.714973,50.656938,8,0
-0.723673,-2.024278,-1.006529,-2.034819,-1.113955,-0.505947,284.452986,1,0
-0.652575,1.48044,-0.668788,-1.008581,-1.103775,-0.773891,50.007718,6,0
0.206153,1.432391,0.47755,-1.477763,-0.628764,-0.675265,122.718783,10,0
0.864588,-0.610817,2.076033,0.148373,0.240045,-1.617693,49.894117,5,0
-1.457214,-0.692769,-0.43507,-1.050163,0.106272,0.158171,44.094153,2,0
-0.924324,-1.235756,0.100274,-0.517086,1.273665,-0.107502,51.099179,19,0
-0.134161,-2.434784,0.790423,-1.266921,0.902736,-0.043026,118.724628,6,0
1.247724,1.53189,-0.107612,-2.238937,1.147733,0.400265,20.585586,20,0
0.103868,-1.091074,1.588006,-0.295571,-0.99275,0.85288,24.702393,12,0
0.202414,0.645495,-0.693076,-2.047893,0.096799,-0.72175,153.75635,22,0
-0.175074,0.937475,-0.009064,-0.425697,1.466597,1.002274,41.685308,6,0
-0.262162,0.282432,-1.1685,0.69034,-0.001381,-0.482737,150.861415,3,0
2.457935,-0.942719,-0.143324,-0.448089,-1.389238,-1.454274,75.969003,7,0
0.549296,1.254487,-0.488212,-0.11544,-0.986933,-0.065963,161.111733,5,0
0.267783,2.108808,0.652322,0.796469,0.737591,0.025393,174.255082,10,0
-0.216182,0.620408,1.971291,-0.32387,-0.330044,-0.175315,257.439988,15,0
-1.350431,-0.097583,0.119566,1.594196,-0.858198,0.291247,148.912349,10,0
-0.286331,1.427848,-0.027577,0.993767,0.531086,0.116437,778.269916,1,0
-0.688456,-0.399901,0.595158,0.952797,0.092492,-0.81401,31.024128,15,0
-2.040654,1.252923,-1.021254,-0.178067,-0.385884,-0.103362,447.171059,20,0
-1.165644,1.089104,0.188685,0.402498,-1.131984,-0.760559,287.453325,5,0
0.264835,0.131455,-2.411273,0.083292,-0.150754,0.86411,36.566425,18,0
1.042846,1.507625,1.095988,-0.425676,-0.152099,-2.174465,624.490869,13,0
-0.70064,-3.459903,-0.812659,-1.814539,-0.63436,-1.224066,52.292726,9,0
0.443407,0.505283,1.956977,0.73789,1.395781,1.660061,41.552185,23,0
-1.859231,0.681949,1.859133,0.475735,1.184984,-0.485165,152.198685,2,0
-0.993965,0.605068,1.716407,-0.922985,-1.216725,1.534746,63.644502,8,0
-0.488293,0.905609,0.006586,0.719562,-0.53954,0.68991,84.653247,16,0
-0.954561,2.463573,-1.749431,-0.963924,-1.031632,0.258658,14.872227,20,0
1.1892,-1.197571,0.435097,1.817211,-1.374846,-0.040915,303.078697,16,0
1.183564,-1.036137,-0.42561,1.741724,-0.16512,-1.354581,173.773731,0,0
3.675123,1.691125,-0.261837,-0.957964,0.278121,0.438981,52.030393,4,0
-1.317912,2.002369,-1.234117,-0.244747,-0.387485,-0.697705,73.03894,4,0
0.224663,0.958227,0.557035,-0.410881,-0.295189,2.023394,8.465355,19,0
2.57022,-0.513186,-0.343009,1.033094,-0.18613,-2.353127,153.077683,23,0
-1.700536,0.485806,-1.099671,-1.10001,0.836756,0.525064,247.958707,20,0
0.283149,-0.121598,-0.568233,-0.016971,-0.27407,-0.751881,42.465987,8,0
2.010294,-0.475766,0.126599,-1.985813,0.027258,1.673695,208.850985,15,0
0.770126,2.356031,1.190525,-0.404856,0.184255,-0.782078,615.315208,6,0
0.137543,-0.601276,0.03563,0.25917,1.337343,-1.179507,8.131726,20,0
0.30682,-0.019116,0.048938,0.071265,0.163881,-0.598826,171.698241,8,0
-0.628845,1.894694,-0.257236,-0.034422,-0.055989,0.449852,91.243635,18,0
1.077799,-0.901791,-1.355391,0.129235,-0.516073,-0.0137,232.711321,22,0
-0.773562,-1.331385,0.378372,-0.292342,-1.231028,1.938526,98.920693,11,0
1.216791,1.322732,-0.921218,-1.315863,0.325717,0.242428,353.886184,7,0
-0.457309,-0.008221,0.146813,-0.472994,1.188617,0.113468,154.67169,19,0
2.136369,0.065735,-3.091175,1.152801,0.045095,0.048953,40.423827,17,0
-0.840346,-1.7212,-0.846021,-1.13751,0.529185,-0.135111,27.036484,10,0
1.946503,0.448956,0.946428,0.15533,-1.022105,2.007065,369.009535,22,0
0.021486,0.747119,1.079098,1.535745,0.032807,-0.815846,43.739301,19,1
0.659838,-0.910256,-0.025051,0.303301,-0.299011,0.716789,899.46242,23,0
0.342895,0.640191,1.069126,2.188205,-0.109837,0.470358,68.514051,17,0
1.314524,1.161919,-0.179821,2.38938,-0.095317,0.396875,67.029651,7,0
-0.392168,-1.038685,-0.193688,-1.7433,0.035371,-0.19838,75.411937,15,0
-0.907175,-1.236684,-0.830181,-0.594569,-0.19645,0.585872,54.894916,1,0
0.554435,-1.200228,-0.831512,0.765819,-0.634283,0.699587,162.734231,6,0
-0.398629,-0.226914,1.793398,0.812373,0.737313,0.364702,69.062884,12,0
0.710444,0.639893,0.14045,-2.411908,0.280432,0.720438,458.571301,18,0
0.203724,-0.171153,0.414475,-0.723018,0.554936,-0.193368,308.496598,4,0
2.479625,0.277527,1.126484,0.299908,-0.349332,-2.643065,122.006888,1,0
0.590872,-0.967966,-0.427027,0.706637,-0.354375,-0.360418,91.909239,12,0
1.947994,0.105876,-0.749018,1.966632,-0.935928,-1.734705,39.863224,13,0
0.681122,-0.439257,-0.624501,-0.793311,0.405082,-0.225812,152.538858,10,0
-2.029928,0.376017,-0.480987,0.790789,1.518367,0.077547,27.823221,17,0
-0.063946,-0.042326,0.237722,0.819587,-0.684558,0.126579,297.634392,22,0
-0.507229,-1.168899,-1.409322,-1.027579,0.831774,-2.250418,327.29004,22,0
0.456039,2.305869,0.016502,-0.741971,-1.008497,1.772099,122.272982,14,0
0.1381,2.087615,-0.734256,0.3424,1.063812,1.01572,96.791786,4,0
1.059173,0.761024,-1.570663,-0.07357,0.207366,-2.071337,14.164126,11,0
-1.695117,0.526352,0.981593,-0.958911,-0.12896,-0.547372,19.940129,22,0
1.251725,1.474534,-1.843669,0.989763,-1.036706,-0.986844,249.536277,15,0
0.29024,-1.828748,-0.478337,-0.104389,-1.660367,0.576814,488.917808,19,0
-0.312743,2.064981,-1.144415,-0.132576,-0.163023,-2.12491,47.499405,10,1
-0.81367,-0.91012,0.817603,0.54569,-0.545092,1.563859,464.745034,5,0
0.295017,-1.26302,-0.655849,0.376455,-0.052087,0.822674,133.274624,23,0
-1.616756,0.398861,2.598383,0.133965,-1.197967,-0.160506,121.852951,1,0
2.687798,0.365728,-0.500841,-0.370749,0.095603,-0.328442,43.553895,22,0
-0.746251,-0.685213,-0.38656,-0.850388,0.837788,-1.048637,68.518015,1,0
-1.278414,1.220269,1.570373,0.887372,0.059854,0.815166,107.969519,22,0
0.461251,2.457148,0.561639,-0.558664,1.105992,-0.631099,532.587209,7,1
0.491873,-0.131548,-1.463855,0.059584,-0.873901,0.591378,29.94915,14,0
0.64663,0.53703,-1.402071,-0.090658,-1.235624,-0.108121,44.307395,11,0
-1.903528,-0.57368,0.343979,-0.413997,0.217353,1.621933,314.450409,20,0
1.119627,-1.66645,-0.224732,0.162406,-0.12596,-1.030516,76.024141,10,0
-0.449444,0.56107,-1.486659,1.56774,-0.521516,0.599089,14.753198,20,0
-0.659682,0.118095,0.108933,1.341999,-1.167722,-1.801186,108.299008,23,0
0.380165,0.188045,-0.209667,-0.431235,1.880443,-0.442705,109.288903,7,0
1.22282,-1.679823,-0.751101,-0.256081,-1.081346,-1.693522,273.753234,10,0
3.185491,-0.388437,0.708794,0.767449,1.395772,0.728069,243.5745,22,0
3.297314,-2.444449,0.166342,-1.010566,1.376876,0.816309,177.272963,18,0
1.782164,0.035728,0.200904,1.279163,1.58434,0.469821,119.5326,11,0
0.747594,-2.156936,1.350397,-0.211354,-0.527541,-0.310483,113.763845,6,0
-1.570272,-1.047925,0.414423,0.218939,1.065279,0.752802,51.250081,15,0
0.358325,2.086591,-1.13718,-1.244093,-0.845423,-0.071895,135.310227,11,0
-0.079588,-0.365922,0.307715,-0.886005,-1.12477,0.732082,60.855827,19,1
-1.696729,-0.773875,-0.517075,-0.960744,2.10314,1.066812,105.348025,17,0
0.053794,-0.841018,0.49144,-1.275764,1.305245,0.422139,114.815909,14,0
-0.832113,-0.055283,-1.835401,-0.757769,-1.265109,0.011853,155.455284,9,0
0.134642,0.386238,-0.333262,-0.047558,-0.029861,2.518756,10.746221,19,0
-0.34646,1.573944,-0.276824,1.261102,-1.130293,-0.353323,9.520177,8,0
-0.963028,3.119907,0.941038,-0.733056,-1.081447,-1.672697,603.776802,23,0
-0.588925,-2.293238,-0.520829,-1.468158,0.438857,-0.778526,70.841275,7,0
1.242286,-0.33437,1.738553,0.220213,-2.748309,1.659527,33.7793,14,0
0.151076,-0.392909,-0.524865,-0.903287,-1.690845,-0.237725,223.482277,22,0
-0.444911,0.229744,0.630032,0.253019,-0.47374,-0.506605,552.565661,9,0
-0.839105,-1.246825,-0.418051,-1.318418,-0.347722,1.664943,91.54057,9,0
-1.85644,-0.22038,-3.530409,-0.100657,-0.944748,0.780155,14.049694,0,0
2.865588,1.504898,0.71115,0.249171,0.163722,-1.003689,190.701327,19,0
-0.458663,-0.351474,1.643099,-0.969228,0.720905,1.004611,83.86005,10,0
-0.111457,0.593303,-0.787103,0.912641,2.054893,1.346663,36.835129,4,0
0.924639,0.497264,-0.168517,-0.401467,0.000222,0.899493,254.418463,20,1
-0.39901,1.657171,1.078986,-0.159487,-0.21684,-2.047145,25.19308,21,0
0.749219,0.124564,-0.647696,-0.50113,-0.391539,-0.297864,55.481278,10,0
-1.076208,-1.738876,-0.951924,0.545273,0.275573,0.790083,193.940554,23,0
-0.170958,0.708715,1.600046,-0.626535,1.316893,-0.590497,212.604767,8,0
-0.53964,-1.301985,-0.425134,-1.469419,0.294889,0.836034,3.509308,7,0
